insee_code,name,postal_code,lat,lon,population
32428,Sémézies-Cachan,32450,43.501700,0.733500,53
65418,Sénac,65140,43.358200,0.187300,294
46302,Sénaillac-Latronquière,46210,44.837200,2.074300,127
46303,Sénaillac-Lauzès,46360,44.588300,1.646000,145
31543,Sénarens,31430,43.353300,0.977600,118
13105,Sénas,13560,43.740200,5.073000,6925
12268,Sénergues,12320,44.599300,2.456400,423
47298,Sénestis,47430,44.420400,0.237900,200
43238,Séneujols,43510,44.957500,3.785700,323
15226,Sénezergues,15340,44.716300,2.410300,212
46304,Séniergues,46240,44.717200,1.555100,146
50572,Sénoville,50270,49.430200,-1.771800,188
56243,Séné,56860,47.622700,-2.739400,9554
30316,Sénéchas,30450,44.339300,4.012600,247
89388,Sépeaux-Saint Romain,89116,47.934600,3.240200,506
19256,Sérandon,19160,45.348800,2.326500,343
06134,Séranon,06750,43.765500,6.689200,540
59567,Séranvillers-Forenville,59400,50.128800,3.274300,416
87191,Séreilhac,87620,45.759900,1.064500,2003
32431,Sérempuy,32120,43.762800,0.823400,42
56244,Sérent,56460,47.824600,-2.499300,3429
62791,Séricourt,62270,50.297000,2.313200,49
60616,Sérifontaine,60590,49.359700,1.796500,2784
46305,Sérignac,46700,44.429900,1.087400,326
82180,Sérignac,82500,43.927700,1.032500,518
47299,Sérignac-Péboudou,47410,44.617700,0.535200,178
47300,Sérignac-sur-Garonne,47310,44.214000,0.497400,1182
34299,Sérignan,34410,43.271000,3.301100,8588
84127,Sérignan-du-Comtat,84830,44.193300,4.849600,2939
86260,Sérigny,86230,46.929600,0.320900,315
85281,Sérigné,85200,46.507700,-0.849700,1048
19257,Sérilhac,19190,45.096000,1.736500,275
41245,Séris,41500,47.755200,1.507400,388
65422,Séron,65320,43.322600,-0.092100,328
60618,Séry-Magneval,60800,49.258000,2.859700,269
02717,Séry-lès-Mézières,02240,49.765700,3.424200,601
81285,Sérénac,81350,43.960100,2.330500,504
60615,Sérévillers,60120,49.632200,2.436400,132
38481,Sérézin-de-la-Tour,38300,45.555400,5.348300,1135
69294,Sérézin-du-Rhône,69360,45.628500,4.824800,3133
22337,Sévignac,22250,48.331200,-2.324400,1117
64523,Sévignacq,64160,43.453600,-0.258500,805
64522,Sévignacq-Meyracq,64260,43.140100,-0.387400,577
61472,Sévigny,61200,48.772600,-0.019800,308
08418,Sévigny-Waleppe,08220,49.616200,4.086000,218
08417,Sévigny-la-Forêt,08230,49.879200,4.472400,270
18251,Sévry,18140,47.138400,2.822000,65
44196,Sévérac,44530,47.553400,-2.065600,1690
12270,Sévérac d'Aveyron,12150,44.313800,3.029400,4026
51535,Sézanne,51120,48.724000,3.724400,4576
64531,Tabaille-Usquain,64190,43.360200,-0.891400,47
33518,Tabanac,33550,44.723100,-0.413100,1083
09305,Tabre,09600,42.988300,1.854500,351
32438,Tachoires,32260,43.473400,0.657200,115
78605,Tacoignières,78910,48.832800,1.664000,1219
58283,Taconnay,58420,47.314800,3.488500,73
22339,Taden,22100,48.486700,-2.053600,2636
64532,Tadousse-Ussau,64330,43.546100,-0.191900,73
2B318,Taglio-Isolaccio,20230,42.433600,9.500700,623
08435,Tagnon,08300,49.451100,4.290200,901
68332,Tagolsheim,68720,47.655800,7.262900,991
68333,Tagsdorf,68130,47.620600,7.299900,325
43242,Tailhac,43300,45.054200,3.460400,59
84131,Taillades,84300,43.831200,5.096500,2040
55503,Taillancourt,55140,48.512500,5.662800,126
17435,Taillant,17350,45.899900,-0.622700,204
17436,Taillebourg,17350,45.845800,-0.637200,794
47304,Taillebourg,47200,44.444700,0.205300,67
33520,Taillecavat,33580,44.650500,0.156100,306
25555,Taillecourt,25400,47.494000,6.852700,1144
02734,Taillefontaine,02600,49.310800,3.050200,257
50587,Taillepied,50390,49.361900,-1.583900,18
66199,Taillet,66400,42.519100,2.680800,105
08436,Taillette,08230,49.925900,4.476500,407
35330,Taillis,35500,48.186100,-1.243200,1028
08437,Tailly,08240,49.415600,5.066600,182
21616,Tailly,21190,46.965500,4.817000,201
80744,Tailly,80270,49.934300,1.945900,58
26347,Tain-l'Hermitage,26600,45.068000,4.848800,5915
88463,Taintrux,88100,48.250600,6.880100,1439
59583,Taisnières-en-Thiérache,59550,50.145700,3.810800,475
59584,Taisnières-sur-Hon,59570,50.323400,3.847900,963
51562,Taissy,51500,49.204600,4.084000,2194
08438,Taizy,08360,49.512000,4.255500,99
71532,Taizé,71250,46.510400,4.672500,174
16378,Taizé-Aizie,16700,46.066900,0.253700,593
65437,Tajan,65300,43.178500,0.451700,134
11386,Talairan,11220,43.020400,2.665400,440
33521,Talais,33590,45.499000,-1.035300,764
57663,Talange,57525,49.234800,6.168400,8120
21617,Talant,21240,47.338900,4.995900,11896
2B319,Talasani,20230,42.416300,9.507600,847
65438,Talazac,65500,43.334500,0.038700,76
41253,Talcy,41370,47.769700,1.442500,279
89406,Talcy,89420,47.578300,4.075700,83
33522,Talence,33400,44.806100,-0.591800,46338
07317,Talencieux,07340,45.219900,4.772400,1112
35331,Talensac,35160,48.090500,-1.922400,2571
01415,Talissieu,01510,45.862700,5.719900,508
15231,Talizat,15170,45.130200,3.055400,592
25556,Tallans,25680,47.409500,6.286700,47
05170,Tallard,05130,44.459900,6.048500,2292
25557,Tallenay,25870,47.305000,6.018600,436
63425,Tallende,63450,45.659900,3.132400,1619
40311,Taller,40260,43.880000,-1.062100,693
74275,Talloires-Montmin,74210,45.817100,6.231900,1903
2B320,Tallone,20270,42.189700,9.469700,288
85287,Tallud-Sainte-Gemme,85390,46.697200,-0.898700,453
80746,Talmas,80260,50.043300,2.344900,1085
21618,Talmay,21270,47.367600,5.459000,528
85288,Talmont-Saint-Hilaire,85440,46.477500,-1.629900,8492
17437,Talmont-sur-Gironde,17120,45.528800,-0.922700,77
60626,Talmontiers,60590,49.388700,1.750000,643
58284,Talon,58190,47.333500,3.550200,42
51563,Talus-Saint-Prix,51270,48.834100,3.746700,106
69241,Taluyers,69440,45.634300,4.726500,2686
50588,Tamerville,50700,49.540200,-1.467500,691
58285,Tamnay-en-Bazois,58110,47.053600,3.724000,171
24544,Tamniès,24620,44.973200,1.146700,414
15232,Tanavelle,15100,45.026800,2.981200,217
21619,Tanay,21310,47.411200,5.282700,227
76684,Tancarville,76430,49.482800,0.457500,1268
71533,Tancon,71740,46.201400,4.261600,570
54512,Tanconville,54480,48.604500,6.936300,105
77460,Tancrou,77440,49.003900,3.080800,340
62805,Tangry,62550,50.461800,2.358400,265
74276,Taninges,74440,46.134100,6.613700,3491
50589,Tanis,50170,48.585600,-1.444600,268
89407,Tanlay,89430,47.848200,4.083100,897
58286,Tannay,58190,47.362200,3.578700,530
08439,Tannay-le-Mont-Dieu,08390,49.537900,4.849900,163
83133,Tanneron,83440,43.573200,6.853800,1750
89408,Tannerre-en-Puisaye,89350,47.739400,3.146800,269
02735,Tannières,02220,49.287100,3.548300,16
55504,Tannois,55000,48.719200,5.219500,387
61479,Tanques,61150,48.683200,-0.076300,157
54513,Tantonville,54116,48.467200,6.140300,663
81292,Tanus,81190,44.111500,2.309400,552
61480,Tanville,61500,48.566000,0.010800,227
17438,Tanzac,17260,45.556900,-0.624300,296
69242,Taponas,69220,46.123800,4.764800,914
16379,Taponnat-Fleurignac,16110,45.771300,0.422600,1593
31551,Tarabel,31570,43.512200,1.677300,601
83134,Taradeau,83460,43.465700,6.428300,1945
69243,Tarare,69170,45.907100,4.430200,10893
13108,Tarascon,13150,43.797200,4.685200,15396
09306,Tarascon-sur-Ariège,09400,42.845100,1.597700,3085
65439,Tarasteix,65320,43.317400,-0.005500,267
65440,Tarbes,65000,43.238700,0.065300,44399
25558,Tarcenay-Foucherans,25620,47.163600,6.133500,1498
23251,Tardes,23170,46.141900,2.359000,119
64533,Tardets-Sorholus,64470,43.124300,-0.838400,589
62806,Tardinghen,62179,50.865100,1.641700,150
42306,Tarentaise,42660,45.361500,4.491700,506
66201,Tarerach,66320,42.681600,2.508100,42
66202,Targasonne,66120,42.501400,1.987700,201
03277,Target,03140,46.282000,3.050300,244
33523,Targon,33760,44.737500,-0.269100,2079
19265,Tarnac,19170,45.669700,1.950300,333
40312,Tarnos,40220,43.533800,-1.471700,12957
33524,Tarnès,33240,44.975400,-0.354300,298
64534,Taron-Sadirac-Viellenave,64330,43.514200,-0.245100,168
57664,Tarquimpol,57260,48.779900,6.761200,60
2B321,Tarrano,20234,42.343800,9.400600,16
32439,Tarsac,32400,43.667800,-0.114600,164
64535,Tarsacq,64360,43.355500,-0.533500,548
21620,Tarsul,21120,47.521000,4.978300,166
21623,Tart,21110,47.193100,5.217400,1517
21622,Tart-le-Bas,21110,47.205800,5.223000,241
42307,Tartaras,42800,45.553600,4.665800,958
40313,Tartas,40400,43.815600,-0.779100,3169
02736,Tartiers,02290,49.436800,3.233200,162
60627,Tartigny,60120,49.633000,2.366400,250
04214,Tartonne,04330,44.080300,6.379800,127
70496,Tartécourt,70500,47.840900,5.976000,31
08440,Tarzy,08380,49.874500,4.297800,126
32440,Tasque,32160,43.637200,0.012100,243
39525,Tassenières,39120,46.925000,5.510400,390
72348,Tassillé,72540,47.989300,-0.095000,136
69244,Tassin-la-Demi-Lune,69160,45.763700,4.752100,23200
2A322,Tasso,20134,41.947600,9.090400,89
72347,Tassé,72430,47.889800,-0.153100,287
17439,Taugon,17170,46.316200,-0.830400,772
26348,Taulignan,26770,44.459600,4.978000,1627
66203,Taulis,66110,42.514900,2.614500,58
29279,Taulé,29670,48.600100,-3.901100,2914
56249,Taupont,56800,47.960500,-2.441600,2428
33525,Tauriac,33710,45.052400,-0.505900,1342
46313,Tauriac,46130,44.910200,1.776400,473
81293,Tauriac,81630,43.882800,1.593300,413
12275,Tauriac-de-Camarès,12360,43.776400,3.030700,35
12276,Tauriac-de-Naucelle,12800,44.143600,2.327200,398
07318,Tauriers,07110,44.551800,4.271000,203
09307,Taurignan-Castet,09160,43.056700,1.104200,163
09308,Taurignan-Vieux,09190,43.040600,1.114800,204
66204,Taurinya,66500,42.555000,2.440800,328
11387,Taurize,11220,43.064100,2.510200,108
12277,Taussac,12600,44.825300,2.637500,504
34308,Taussac-la-Billière,34600,43.633900,3.076600,460
66205,Tautavel,66720,42.816300,2.716100,945
63426,Tauves,63690,45.563100,2.629000,684
37254,Tauxigny-Saint-Bauld,37310,47.212800,0.826600,1688
2A323,Tavaco,20167,42.032700,8.887300,414
37255,Tavant,37220,47.120200,0.385700,267
39526,Tavaux,39500,47.039600,5.402600,3888
02737,Tavaux-et-Pontséricourt,02250,49.728700,3.924000,543
30326,Tavel,30126,44.008600,4.687200,2083
2A324,Tavera,20163,42.072900,9.029600,453
71535,Tavernay,71400,47.007800,4.236300,493
83135,Tavernes,83670,43.600900,6.023200,1492
95607,Taverny,95150,49.027400,2.217900,27593
45317,Tavers,45190,47.757600,1.588200,1334
03278,Taxat-Senat,03140,46.207800,3.146100,222
39527,Taxenne,39350,47.221200,5.685700,126
33526,Tayac,33570,44.960800,-0.024900,126
32441,Taybosc,32120,43.786600,0.742400,68
12278,Tayrac,12440,44.204200,2.246600,188
47305,Tayrac,47270,44.208700,0.835100,381
58287,Tazilly,58170,46.756100,3.917400,180
81291,Taïx,81130,44.010000,2.119500,553
58288,Teigny,58190,47.391300,3.667400,115
09309,Teilhet,09500,43.098900,1.783600,162
63428,Teilhet,63560,46.102500,2.824400,286
63427,Teilhède,63460,45.962500,3.053300,536
35332,Teillay,35620,47.806200,-1.521300,1117
81295,Teillet,81120,43.849300,2.344500,458
03279,Teillet-Argenty,03410,46.264400,2.518600,555
24545,Teillots,24390,45.261100,1.215000,100
44202,Teillé,44440,47.465400,-1.283800,1824
72349,Teillé,72290,48.186000,0.179000,543
15233,Teissières-de-Cornet,15250,44.975300,2.360700,319
15234,Teissières-lès-Bouliès,15130,44.819700,2.536800,344
29280,Telgruc-sur-Mer,29560,48.236700,-4.361300,2167
54514,Tellancourt,54260,49.509000,5.631100,633
21624,Tellecey,21270,47.292300,5.299100,143
61481,Tellières-le-Plessis,61390,48.623200,0.394200,66
72350,Teloché,72220,47.890400,0.280500,3067
24546,Temple-Laguyon,24390,45.231900,1.097800,34
59585,Templemars,59175,50.570500,3.059000,3669
59586,Templeuve-en-Pévèle,59242,50.532200,3.171600,7202
80747,Templeux-la-Fosse,80240,49.972000,3.024900,139
80748,Templeux-le-Guérard,80240,49.964400,3.144100,198
01416,Tenay,01230,45.922200,5.514700,1030
43244,Tence,43190,45.116900,4.304000,3111
38501,Tencin,38570,45.310300,5.961700,2180
06163,Tende,06430,44.097100,7.549900,1775
88464,Tendon,88460,48.106700,6.675400,499
18260,Tendron,18350,46.980400,2.818900,86
36219,Tendu,36200,46.652700,1.566200,650
62808,Teneur,62134,50.450100,2.217300,259
72351,Tennie,72240,48.112100,-0.098700,1000
57665,Tenteling,57980,49.122800,6.929800,1043
23252,Tercillat,23350,46.401400,2.057500,158
40314,Tercis-les-Bains,40180,43.670800,-1.113600,1359
86268,Tercé,86800,46.513600,0.558200,1135
59587,Terdeghem,59114,50.794800,2.551500,519
02738,Tergnier,02700,49.656200,3.294900,13045
03280,Terjat,03420,46.215200,2.619100,180
11388,Termes,11330,43.005200,2.567300,48
48190,Termes,48310,44.821900,3.168300,214
32443,Termes-d'Armagnac,32400,43.675500,-0.012800,207
28382,Terminiers,28140,48.092300,1.733700,881
69245,Ternand,69620,45.950800,4.518100,762
17440,Ternant,17400,45.946000,-0.558800,385
21625,Ternant,21220,47.200000,4.834000,81
58289,Ternant,58250,46.750800,3.848900,166
63429,Ternant-les-Eaux,63340,45.480800,3.128400,59
62809,Ternas,62127,50.338600,2.398600,125
52486,Ternat,52210,47.914900,5.127600,62
41255,Ternay,41800,47.735600,0.772100,331
69297,Ternay,69360,45.608300,4.803000,5596
86269,Ternay,86120,47.034700,-0.054800,189
70498,Ternuay-Melay-et-Saint-Hilaire,70270,47.799600,6.636100,438
02739,Terny-Sorny,02880,49.449500,3.367800,317
80749,Terramesnil,80600,50.100800,2.383500,323
49086,Terranjou,49380,47.269000,-0.443000,3871
24547,Terrasson-Lavilledieu,24120,45.118000,1.302200,6218
66207,Terrats,66300,42.604600,2.758400,806
32442,Terraube,32700,43.899900,0.549500,352
81233,Terre-de-Bancalié,81120,43.808100,2.269300,1725
50564,Terre-et-Marais,50500,49.254000,-1.295800,1271
31552,Terrebasse,31420,43.240300,0.975200,135
21626,Terrefondrée,21290,47.730000,4.839600,69
72352,Terrehault,72110,48.202500,0.407800,139
27412,Terres de Bord,27340,49.242900,1.118300,1577
14357,Terres de Druance,14770,48.927800,-0.653100,906
76258,Terres-de-Caux,76640,49.651700,0.603900,4245
16192,Terres-de-Haute-Charente,16270,45.887400,0.583000,3777
11389,Terroles,11580,42.992700,2.342800,14
46314,Terrou,46120,44.783000,1.976300,171
26349,Tersanne,26390,45.217700,5.013400,353
87195,Tersannes,87360,46.292100,1.127300,126
81297,Terssac,81150,43.922300,2.069600,1195
80750,Tertry,80200,49.858700,3.069100,145
85289,Terval,85120,46.646700,-0.692000,2147
57666,Terville,57180,49.345400,6.133400,7801
78609,Tessancourt-sur-Aubette,78250,49.026300,1.921800,966
14684,Tessel,14250,49.150600,-0.568400,243
17441,Tesson,17460,45.632700,-0.657200,1148
50592,Tessy-Bocage,50420,48.962900,-1.059900,2217
61482,Tessé-Froulay,61410,48.531000,-0.428700,375
57668,Teting-sur-Nied,57385,49.056300,6.670800,1258
33530,Teuillac,33710,45.100400,-0.550600,884
81298,Teulat,81500,43.636700,1.710300,495
50593,Teurthéville-Bocage,50630,49.590700,-1.395900,594
50594,Teurthéville-Hague,50690,49.581200,-1.738500,1037
24548,Teyjat,24300,45.592400,0.579700,271
34309,Teyran,34820,43.688000,3.925800,4787
46315,Teyssieu,46190,44.916900,1.959400,162
26350,Teyssières,26220,44.457800,5.142800,66
81299,Teyssode,81220,43.644500,1.922700,382
51565,Thaas,51230,48.641000,3.871000,97
17442,Thaims,17120,45.614800,-0.788900,396
17443,Thairé,17290,46.077500,-1.007400,1897
58290,Thaix,58250,46.851900,3.716900,42
67488,Thal-Drulingen,67320,48.912700,7.140700,186
67489,Thal-Marmoutier,67440,48.695700,7.341100,826
19266,Thalamy,19200,45.507000,2.460400,107
68334,Thann,68800,47.816300,7.086700,7762
68335,Thannenkirch,68590,48.232100,7.293600,451
67490,Thanvillé,67220,48.323100,7.348400,623
14685,Thaon,14610,49.255300,-0.445400,1894
88465,Thaon-les-Vosges,88150,48.249800,6.424400,8547
30327,Tharaux,30430,44.240600,4.322100,43
89409,Tharoiseau,89450,47.464500,3.817100,66
89410,Tharot,89200,47.534700,3.863800,113
18261,Thaumiers,18210,46.818500,2.662500,387
23253,Thauron,23250,46.003200,1.802900,166
18262,Thauvenay,18300,47.298200,2.878500,313
16381,Theil-Rabier,16240,46.056000,0.041800,164
41256,Theillay,41300,47.317000,2.040900,1258
56251,Theix-Noyalo,56450,47.630400,-2.647200,8500
69246,Theizé,69620,45.941800,4.627700,1278
08445,Thelonne,08350,49.648400,4.945400,405
02740,Thenailles,02140,49.812000,3.947400,220
36220,Thenay,36800,46.597400,1.424600,893
02741,Thenelles,02390,49.832900,3.459300,541
37256,Theneuil,37220,47.099100,0.430500,294
03282,Theneuille,03350,46.594400,2.880700,340
21627,Thenissey,21150,47.497700,4.621100,93
10375,Thennelières,10410,48.288900,4.182300,341
80751,Thennes,80110,49.804800,2.482100,552
24550,Thenon,24210,45.135400,1.063100,1282
60628,Therdonne,60510,49.423800,2.154400,1225
65442,Thermes-Magnoac,65230,43.298600,0.605500,240
39528,Thervay,39290,47.237500,5.613700,384
70499,Theuley,70120,47.620100,5.823300,105
28383,Theuville,28150,48.328200,1.592500,729
95611,Theuville,95810,49.156700,2.067800,53
76686,Theuville-aux-Maillots,76540,49.758700,0.546900,520
36221,Thevet-Saint-Julien,36400,46.633300,2.067800,396
88466,They-sous-Montfort,88800,48.229700,5.970800,121
54516,They-sous-Vaudemont,54930,48.404100,6.054000,17
38504,Theys,38570,45.295800,6.006700,2011
94073,Thiais,94320,48.760500,2.386900,32918
90096,Thiancourt,90100,47.522200,6.978300,286
58291,Thianges,58260,46.912800,3.483700,165
59589,Thiant,59224,50.296200,3.439500,2914
54518,Thiaucourt-Regniéville,54470,48.931300,5.896100,1120
54519,Thiaville-sur-Meurthe,54120,48.405300,6.803400,597
27629,Thiberville,27230,49.133000,0.440300,1752
51566,Thibie,51510,48.916800,4.207600,291
60630,Thibivillers,60240,49.310900,1.900400,217
27630,Thibouville,27800,49.137400,0.801700,328
57670,Thicourt,57380,48.989900,6.561700,132
10376,Thieffrain,10140,48.197900,4.440600,157
70500,Thieffrans,70230,47.505400,6.303500,170
03283,Thiel-sur-Acolin,03230,46.529000,3.572100,1027
62812,Thiembronne,62560,50.622600,2.045500,815
59590,Thiennes,59189,50.650500,2.478700,920
80753,Thiepval,80300,50.060400,2.687200,124
76688,Thiergeville,76540,49.728000,0.485900,397
02742,Thiernu,02250,49.765300,3.779500,122
63430,Thiers,63300,45.865300,3.538000,11637
60631,Thiers-sur-Thève,60520,49.153900,2.579500,1090
27631,Thierville,27290,49.262600,0.717200,365
55505,Thierville-sur-Meuse,55840,49.172000,5.340400,3172
60632,Thiescourt,60310,49.558100,2.864200,750
80754,Thieulloy-l'Abbaye,80640,49.819400,1.945700,380
80755,Thieulloy-la-Ville,80290,49.745100,1.931700,141
60633,Thieuloy-Saint-Antoine,60210,49.634700,1.945700,379
60634,Thieux,60480,49.544300,2.311900,438
77462,Thieux,77230,49.008800,2.658300,778
45320,Thignonville,45300,48.271200,2.176200,372
01418,Thil,01120,45.818400,5.018900,1261
10377,Thil,10200,48.342900,4.791700,103
31553,Thil,31530,43.705900,1.150300,1136
51568,Thil,51220,49.318200,3.965400,327
54521,Thil,54880,49.471600,5.903300,2016
76690,Thil-Manneville,76730,49.839400,0.995900,659
71537,Thil-sur-Arroux,71190,46.803400,4.093900,138
08448,Thilay,08800,49.903000,4.809600,958
52487,Thilleux,52220,48.434000,4.787600,61
51569,Thillois,51370,49.260700,3.948300,514
55506,Thillombois,55260,48.953600,5.383500,28
55507,Thillot,55210,49.024600,5.667000,203
37257,Thilouze,37260,47.220400,0.603900,1815
28386,Thimert-Gâtelles,28170,48.552100,1.254900,1231
57671,Thimonville,57580,48.944800,6.395300,133
45321,Thimory,45260,47.926500,2.595900,684
08449,Thin-le-Moutier,08460,49.716200,4.513400,702
63431,Thiolières,63600,45.581700,3.696500,164
03284,Thionne,03220,46.415200,3.577500,291
57672,Thionville,57100,49.371800,6.144300,42658
76692,Thiouville,76450,49.688900,0.629600,275
88469,Thiraucourt,88500,48.291700,6.074100,101
28387,Thiron-Gardais,28480,48.304700,1.013700,962
85290,Thiré,85210,46.542500,-1.012800,532
08450,This,08090,49.751200,4.609600,224
25560,Thise,25220,47.287500,6.080400,2994
28388,Thivars,28630,48.379900,1.446900,1119
59591,Thivencelle,59163,50.445700,3.626100,817
60635,Thiverny,60160,49.245100,2.429500,1041
78615,Thiverval-Grignon,78850,48.841900,1.932200,1023
52488,Thivet,52800,47.985700,5.295800,276
24551,Thiviers,24800,45.426200,0.906400,2876
28389,Thiville,28200,48.017700,1.372300,334
36222,Thizay,36100,46.899900,1.928400,227
37258,Thizay,37500,47.165000,0.140900,307
89412,Thizy,89420,47.582700,4.058400,186
69248,Thizy-les-Bourgs,69240,46.050500,4.310900,5771
62814,Thièvres,62760,50.133300,2.447900,96
80756,Thièvres,80560,50.118400,2.460900,54
54520,Thiébauménil,54300,48.580800,6.627200,383
51567,Thiéblemont-Farémont,51300,48.693100,4.731600,513
25559,Thiébouhans,25470,47.268300,6.837500,229
88467,Thiéfosse,88290,47.964200,6.735300,593
70501,Thiénans,70230,47.468200,6.278200,112
06139,Thiéry,06710,43.975900,7.036500,91
76689,Thiétreville,76540,49.719200,0.517600,378
15236,Thiézac,15800,45.019800,2.667000,590
04217,Thoard,04380,44.149500,6.125800,744
38505,Thodure,38260,45.315400,5.155800,795
72354,Thoigné,72260,48.286400,0.250200,165
30329,Thoiras-Corbès,30140,44.064600,3.924800,607
21628,Thoires,21570,47.944400,4.680100,55
39530,Thoirette-Coisia,39240,46.290100,5.554000,809
39531,Thoiria,39130,46.519500,5.746600,183
01419,Thoiry,01710,46.244800,5.968500,6569
73293,Thoiry,73230,45.598300,6.046600,456
78616,Thoiry,78770,48.869900,1.798900,1434
72355,Thoiré-sous-Contensor,72610,48.311300,0.204300,111
72356,Thoiré-sur-Dinan,72500,47.766300,0.460300,399
01420,Thoissey,01140,46.169700,4.796300,1626
39532,Thoissia,39160,46.427600,5.393100,34
21629,Thoisy-la-Berchère,21210,47.263200,4.325700,302
21630,Thoisy-le-Désert,21320,47.250100,4.521100,217
80757,Thoix,80160,49.701700,2.059800,147
52489,Thol-lès-Millières,52240,48.147300,5.475300,28
86270,Thollet,86290,46.439900,1.119400,164
74279,Thollon-les-Mémises,74500,46.384100,6.737300,879
77463,Thomery,77810,48.402100,2.772900,3384
21631,Thomirey,21360,47.090400,4.587500,56
24552,Thonac,24290,45.035800,1.101300,275
52491,Thonnance-les-Moulins,52230,48.424000,5.318600,102
52490,Thonnance-lès-Joinville,52300,48.463200,5.184700,720
55508,Thonne-la-Long,55600,49.571700,5.427600,362
55509,Thonne-le-Thil,55600,49.573100,5.338100,277
55510,Thonne-les-Près,55600,49.533100,5.341800,125
55511,Thonnelle,55600,49.554400,5.355700,117
74281,Thonon-les-Bains,74200,46.374500,6.477600,37928
57673,Thonville,57380,48.980500,6.566400,52
45322,Thorailles,45210,48.027000,2.894900,201
25561,Thoraise,25320,47.171100,5.913300,336
04218,Thorame-Basse,04170,44.101900,6.485400,206
04219,Thorame-Haute,04170,44.083000,6.615200,247
43245,Thoras,43170,44.865800,3.580700,243
89413,Thorey,89430,47.898300,4.114000,44
54522,Thorey-Lyautey,54115,48.448400,6.029000,119
21632,Thorey-en-Plaine,21110,47.216400,5.140600,1176
21633,Thorey-sous-Charny,21350,47.332000,4.447900,196
21634,Thorey-sur-Ouche,21360,47.147800,4.691100,148
85291,Thorigny,85480,46.615300,-1.244100,1275
77464,Thorigny-sur-Marne,77400,48.892800,2.711700,10440
89414,Thorigny-sur-Oreuse,89260,48.298600,3.383100,1396
35334,Thorigné-Fouillard,35235,48.152400,-1.586600,8667
49344,Thorigné-d'Anjou,49220,47.635600,-0.661900,1223
53264,Thorigné-en-Charnie,53270,48.007400,-0.358400,191
72358,Thorigné-sur-Dué,72160,48.029400,0.517500,1637
07321,Thorrenc,07340,45.232700,4.760600,356
10378,Thors,10200,48.305000,4.803300,64
17446,Thors,17160,45.825200,-0.317200,477
80758,Thory,80250,49.721700,2.431900,207
89415,Thory,89200,47.570100,3.916800,191
41259,Thoré-la-Rochette,41100,47.787000,0.971600,810
72357,Thorée-les-Pins,72800,47.664000,0.038500,744
21635,Thoste,21460,47.438500,4.229800,104
18264,Thou,18260,47.422200,2.671300,77
45323,Thou,45420,47.584300,2.891900,211
79329,Thouars,79100,46.976500,-0.246600,13891
09310,Thouars-sur-Arize,09350,43.180800,1.238400,38
47308,Thouars-sur-Garonne,47230,44.255700,0.330400,228
44204,Thouaré-sur-Loire,44470,47.275500,-1.429400,11004
35335,Thourie,35134,47.852200,-1.455600,868
87197,Thouron,87140,45.997000,1.221100,563
60636,Thourotte,60150,49.478900,2.880300,4463
41260,Thoury,41220,47.619400,1.606000,430
77465,Thoury-Férottes,77940,48.301600,2.939000,649
32444,Thoux,32430,43.680800,0.992600,260
53263,Thubœuf,53110,48.494300,-0.455400,271
14098,Thue et Mue,14210,49.196300,-0.539800,6182
07322,Thueyts,07330,44.672700,4.210700,1205
08452,Thugny-Trugny,08300,49.475600,4.425000,243
54523,Thuilley-aux-Groseilles,54170,48.579900,5.969900,447
88472,Thuillières,88260,48.151400,6.012200,108
66210,Thuir,66300,42.638400,2.761800,8243
25562,Thulay,25310,47.429100,6.858500,203
59592,Thumeries,59239,50.472400,3.065600,4170
54524,Thumeréville,54800,49.206100,5.805000,103
59594,Thun-Saint-Amand,59158,50.485600,3.448000,1106
59595,Thun-Saint-Martin,59141,50.218900,3.302600,543
59593,Thun-l'Évêque,59141,50.222100,3.280100,788
86271,Thurageau,86110,46.781500,0.279900,720
63432,Thuret,63260,45.975600,3.261300,911
71538,Thurey,71440,46.743500,5.123300,423
25563,Thurey-le-Mont,25870,47.375300,6.133400,114
69249,Thurins,69510,45.680900,4.625200,3404
21636,Thury,21340,47.031200,4.531300,262
89416,Thury,89520,47.589500,3.302900,418
14689,Thury-Harcourt-le-Hom,14220,48.987100,-0.522200,3600
60637,Thury-en-Valois,60890,49.150500,3.027500,462
60638,Thury-sous-Clermont,60250,49.359300,2.327600,667
86272,Thuré,86540,46.841200,0.456500,2765
74283,Thusy,74150,45.946600,5.964100,1181
65443,Thuy,65350,43.256700,0.240900,18
66209,Thuès-Entre-Valls,66360,42.500600,2.231700,25
74278,Thyez,74300,46.089900,6.536000,6309
65441,Thèbe,65370,42.955800,0.599600,97
50239,Thèreval,50180,49.130600,-1.192600,1775
04216,Thèze,04200,44.330300,5.924800,268
64536,Thèze,64450,43.476100,-0.345100,898
57669,Théding,57450,49.129400,6.889300,2408
46316,Thédirac,46150,44.596900,1.325200,303
46317,Thégra,46500,44.823500,1.753600,497
56250,Théhillac,56130,47.552000,-2.120800,611
72353,Théligny,72320,48.170700,0.788200,215
42310,Thélis-la-Combe,42220,45.336900,4.549600,143
54515,Thélod,54330,48.542200,6.053600,251
62810,Thélus,62580,50.349900,2.800300,1310
46318,Thémines,46120,44.738000,1.817500,240
46319,Théminettes,46120,44.719100,1.847300,181
95610,Théméricourt,95450,49.088200,1.906400,283
17444,Thénac,17460,45.679900,-0.654200,1748
